RowNumber,CustomerId,Apellido,CreditScore,Pais,Genero,Edad,Estadia,Balance,Numero de productos,Tiene tarjeta de crédito,Activo,EstimatedSalary,Salida,Queja,Nivel satisfacción,Tipo de tarjeta,Puntos ganados
7757.0,15606232,Holloway,621,España,Mujer,36,7,116338.68,1,1,1,155743.48,0,0,2,SILVER,280
7758.0,15641585,Newton,850,Francia,Hombre,40,6,97339.99,1,0,1,88815.25,0,0,1,GOLD,756
7759.0,15684358,Kang,711,Francia,Hombre,41,3,0.0,2,1,1,193747.57,0,0,4,GOLD,876
7760.0,15806389,Walton,549,Alemania,Mujer,55,1,137592.31,2,0,1,116548.02,1,1,4,PLATINUM,319
7762.0,15814237,Watkins,627,Alemania,Hombre,30,3,128770.88,2,1,1,40199.01,0,0,5,GOLD,315
7763.0,15808780,Tien,850,Francia,Mujer,34,2,0.0,2,0,0,51919.04,0,0,4,DIAMOND,506
7765.0,15751177,Milne,685,Alemania,Mujer,44,2,119657.53,1,1,0,145387.05,1,1,4,DIAMOND,646
7766.0,15613427,Barling,683,Alemania,Mujer,49,7,108797.63,2,0,0,140763.18,0,0,3,SILVER,820
7767.0,15647259,Barnett,643,España,Hombre,35,2,0.0,2,0,0,67979.35,0,0,1,PLATINUM,538
7768.0,15748660,Ellis,561,Alemania,Mujer,49,1,102025.32,1,1,0,133051.64,1,1,1,DIAMOND,994
7769.0,15726695,Hsia,601,España,Mujer,20,9,122446.61,2,1,0,86791.9,0,0,3,PLATINUM,605
7772.0,15715512,Hsia,850,Alemania,Hombre,29,1,154640.41,1,1,1,164039.51,0,0,4,DIAMOND,838
7774.0,15679818,Yuan,636,Alemania,Hombre,67,7,136709.35,1,0,1,66753.1,1,1,5,PLATINUM,756
7775.0,15609928,Johnston,850,Alemania,Hombre,43,5,129305.09,2,0,1,19244.58,0,0,4,PLATINUM,615
7779.0,15697034,Norris,583,España,Mujer,22,2,0.0,2,0,1,5985.36,0,0,5,DIAMOND,307
7780.0,15699225,Pirozzi,757,Francia,Hombre,46,0,0.0,2,1,0,37460.05,0,0,5,DIAMOND,748
7781.0,15677387,Folliero,749,Alemania,Mujer,33,10,76692.22,1,0,1,30396.43,0,0,3,SILVER,567
7782.0,15759184,Russell,705,Francia,Hombre,34,7,117715.84,1,1,0,2498.67,0,0,5,PLATINUM,408
7784.0,15681332,Tate,437,Francia,Mujer,43,6,0.0,1,1,0,148330.97,1,1,1,DIAMOND,692
7785.0,15756299,Davis,741,Francia,Mujer,64,2,69311.16,1,1,1,59237.72,0,0,1,GOLD,384
7786.0,15750547,Bair,738,Francia,Hombre,26,9,0.0,2,1,1,48644.94,0,0,1,PLATINUM,524
7788.0,15675963,Padovano,627,Francia,Mujer,57,9,0.0,2,1,1,107712.42,0,0,2,PLATINUM,333
7789.0,15674671,Conway,551,España,Hombre,76,2,128410.71,2,1,1,181718.73,0,0,1,SILVER,716
7790.0,15621466,Waters,606,Alemania,Hombre,38,3,99897.53,1,0,0,37054.65,0,0,5,PLATINUM,226
7792.0,15570299,Martin,584,Alemania,Mujer,31,6,152622.34,1,1,0,99298.8,0,0,5,DIAMOND,445
7793.0,15613197,Ugochukwutubelum,590,Francia,Hombre,40,8,0.0,2,1,0,62933.03,0,0,4,GOLD,741
7794.0,15798885,Burns,585,Francia,Hombre,56,4,138227.19,2,1,1,55287.84,0,0,4,GOLD,708
7795.0,15714883,Genovese,508,Francia,Mujer,25,2,111395.53,1,0,1,48197.06,0,0,5,PLATINUM,337
7796.0,15604497,Beale,458,Alemania,Hombre,44,7,84386.57,1,1,0,178642.73,0,0,5,DIAMOND,466
7797.0,15773949,Cherkasova,692,Francia,Mujer,36,3,0.0,2,1,1,8282.22,0,0,5,SILVER,767
7798.0,15774164,Coles,502,Alemania,Hombre,33,5,174673.65,2,1,0,33300.56,0,0,5,DIAMOND,419
7801.0,15795759,Bergamaschi,698,Alemania,Mujer,52,1,107906.75,1,1,0,168886.39,1,1,4,GOLD,866
7802.0,15798844,Chijindum,678,Francia,Hombre,54,7,128914.97,1,0,0,191746.23,1,1,2,SILVER,323
7803.0,15717962,Ch'iu,773,España,Hombre,63,9,111179.83,1,1,1,93091.02,0,0,4,DIAMOND,960
7805.0,15693893,Davis,684,Alemania,Hombre,59,9,122471.09,1,0,1,15807.07,0,0,3,PLATINUM,605
7806.0,15672499,Iadanza,635,Francia,Hombre,34,3,134692.4,2,1,1,83773.02,0,0,4,PLATINUM,246
7807.0,15750410,Jordan,680,Francia,Mujer,25,4,123816.5,1,1,1,90162.35,0,0,2,GOLD,546
7809.0,15649033,Echezonachukwu,603,Alemania,Mujer,55,7,127723.25,2,1,0,139469.11,1,1,4,SILVER,301
7810.0,15780989,Hajek,579,España,Hombre,43,2,145843.82,1,1,1,198402.37,1,1,2,GOLD,783
7811.0,15771059,Welch,756,Alemania,Mujer,34,2,148200.72,1,0,0,194584.48,0,0,3,SILVER,851
7815.0,15598338,Mays,647,Alemania,Mujer,33,3,168560.46,2,0,0,90270.16,0,0,2,DIAMOND,226
7816.0,15735784,Gardner,583,Francia,Hombre,38,8,0.0,1,1,0,47848.56,0,0,1,PLATINUM,414
7817.0,15629128,Mamelu,774,Alemania,Hombre,42,2,132193.94,2,1,1,162865.52,0,0,1,SILVER,851
7818.0,15642870,Ross,677,Francia,Hombre,58,9,0.0,1,0,1,168650.4,0,0,5,GOLD,817
7820.0,15600792,Swayne,613,España,Hombre,29,0,0.0,2,0,1,133897.32,0,0,5,SILVER,291
7822.0,15686588,Manfrin,777,Francia,Mujer,28,2,134571.5,1,0,1,118313.38,0,0,2,DIAMOND,543
7823.0,15761018,Tan,581,Alemania,Hombre,50,2,143829.2,2,1,0,181224.24,1,1,5,DIAMOND,805
7824.0,15616029,Adams,705,Francia,Hombre,32,7,0.0,2,1,0,7921.57,0,0,3,DIAMOND,425
7827.0,15647838,Davison,648,Alemania,Mujer,51,2,116574.84,1,1,0,4121.04,1,1,1,PLATINUM,244
7828.0,15735968,Hsing,605,Francia,Hombre,41,10,0.0,2,0,1,97213.09,0,0,5,DIAMOND,411
7829.0,15581286,Castro,734,Francia,Mujer,40,9,176914.8,1,1,1,12799.23,0,0,4,PLATINUM,720
7830.0,15625445,Parkin,572,Francia,Mujer,36,8,68348.18,2,0,1,50400.32,0,0,1,SILVER,984
7832.0,15635143,Fennescey,749,Francia,Hombre,42,2,56726.83,2,0,1,185543.35,0,0,2,SILVER,937
7833.0,15664849,Colon,573,España,Hombre,46,3,65269.23,1,0,1,189988.65,1,1,4,GOLD,521
7835.0,15797165,Bergamaschi,703,Francia,Hombre,56,9,0.0,1,0,0,85547.33,1,1,3,SILVER,623
7836.0,15788189,Matveyeva,665,Francia,Mujer,41,8,96147.55,1,1,0,137037.97,0,0,3,PLATINUM,280
7839.0,15588560,Nwabugwu,569,Alemania,Mujer,32,8,145330.43,1,1,1,132038.65,0,0,2,PLATINUM,379
7840.0,15606003,Abramowitz,566,Francia,Mujer,21,3,0.0,2,1,1,3626.47,0,0,4,DIAMOND,541
7841.0,15611756,Chapman,537,Alemania,Mujer,47,4,124192.28,2,1,1,50881.51,0,0,5,SILVER,666
7845.0,15667633,Allen,612,Francia,Mujer,38,1,0.0,2,1,1,9209.21,0,0,2,SILVER,673
7847.0,15755416,Hart,557,Francia,Mujer,27,3,87739.08,1,1,1,123096.56,0,0,2,SILVER,490
7849.0,15643908,Turnbull,433,Francia,Mujer,49,10,0.0,1,1,1,87711.61,0,0,1,PLATINUM,682
7850.0,15627395,Manners,643,Alemania,Hombre,41,7,154902.66,1,1,1,49667.28,0,0,3,PLATINUM,654
7851.0,15679663,Chiazagomekpere,488,Francia,Mujer,36,0,0.0,2,1,0,136675.22,0,0,2,SILVER,798
7853.0,15596379,Wallace,743,Alemania,Hombre,39,3,119695.75,1,0,1,26136.13,0,0,4,GOLD,837
7854.0,15746674,Miller,730,Francia,Mujer,47,7,0.0,1,1,0,33373.26,1,1,2,PLATINUM,504
7855.0,15801256,Bazhenov,746,España,Hombre,49,7,0.0,2,0,1,10096.25,0,0,3,DIAMOND,479
7856.0,15663808,Ifesinachi,666,Alemania,Mujer,59,8,152614.51,2,1,1,188782.3,0,0,1,DIAMOND,656
7858.0,15621457,Chu,850,Francia,Hombre,27,6,96654.72,2,0,0,152740.16,0,0,2,PLATINUM,613
7859.0,15764726,Kerr,563,Francia,Hombre,22,3,137583.04,1,0,1,5791.85,0,0,2,SILVER,628
7860.0,15646374,Wynne,766,Alemania,Mujer,28,3,62717.84,2,1,1,13182.43,0,0,1,GOLD,808
7862.0,15589948,Disher,607,España,Hombre,28,1,135936.1,2,1,1,110560.14,0,0,2,SILVER,571
7863.0,15811343,Cattaneo,644,Alemania,Hombre,35,5,161591.11,3,1,1,63795.62,0,0,4,PLATINUM,712
7864.0,15659677,Beluchi,746,Francia,Hombre,47,8,142382.03,1,1,1,62086.62,0,0,3,PLATINUM,681
7865.0,15594436,Mazzi,588,España,Hombre,33,2,0.0,2,1,1,12483.56,0,0,1,PLATINUM,469
7868.0,15697201,Yocum,640,España,Mujer,46,3,0.0,1,1,1,156260.08,0,0,1,GOLD,777
7872.0,15711602,Lowrie,676,Francia,Mujer,36,3,91711.59,1,1,1,95393.43,0,0,5,PLATINUM,270
7873.0,15717736,Shen,639,Alemania,Mujer,46,10,110031.09,2,1,1,133995.59,0,0,5,SILVER,661
7875.0,15732791,Davide,641,Alemania,Hombre,32,5,122947.92,1,1,1,99154.86,0,0,1,SILVER,977
7876.0,15775104,Gomes,697,Francia,Mujer,38,1,182065.85,1,1,0,49503.5,0,0,1,GOLD,605
7880.0,15665385,Gibney,657,Francia,Hombre,44,6,76495.04,1,1,0,79071.89,0,0,4,SILVER,721
7882.0,15727138,Kulikova,774,España,Hombre,46,9,0.0,2,1,1,34774.26,0,0,2,SILVER,919
7884.0,15776051,Kao,551,Francia,Mujer,45,6,0.0,2,1,1,51143.43,0,0,1,GOLD,692
7885.0,15616530,Foran,638,Francia,Hombre,36,6,188455.19,1,0,0,47031.4,1,1,2,DIAMOND,642
7886.0,15632344,Jones,792,Francia,Mujer,42,0,99045.93,2,1,0,47160.01,0,0,3,GOLD,758
7887.0,15744979,Fowler,666,Francia,Mujer,36,8,0.0,1,0,1,158666.99,0,0,3,GOLD,507
7890.0,15718572,Willis,600,Alemania,Hombre,57,9,138456.03,2,1,1,103548.25,0,0,3,DIAMOND,956
7891.0,15665783,Ts'ui,565,Francia,Hombre,49,7,0.0,2,1,1,89609.26,0,0,4,PLATINUM,579
7892.0,15652782,Chibuzo,678,Alemania,Hombre,48,2,101099.9,2,0,1,193476.04,0,0,1,PLATINUM,788
7893.0,15707025,Fang,648,España,Mujer,31,5,0.0,2,1,1,5199.02,0,0,2,DIAMOND,980
7894.0,15647807,Wyckoff,642,Francia,Hombre,40,8,109219.83,1,1,0,52827.51,0,0,5,SILVER,520
7895.0,15718281,Muir,706,Alemania,Hombre,67,1,123276.69,2,1,1,86507.88,1,1,1,DIAMOND,906
7896.0,15660571,Halpern,668,España,Hombre,43,10,113034.31,1,1,1,100423.88,0,0,5,PLATINUM,470
7897.0,15727857,Flynn,635,España,Hombre,41,1,0.0,2,1,0,175611.5,0,0,2,GOLD,796
7898.0,15639252,Shao,603,España,Hombre,30,6,129548.5,2,1,1,19282.85,0,0,2,SILVER,553
7899.0,15628144,Soares,635,Francia,Mujer,72,4,74812.84,1,0,1,27448.33,0,0,5,GOLD,627
7901.0,15653275,Lei,785,España,Mujer,54,1,0.0,2,1,0,45113.92,1,1,5,PLATINUM,287
7905.0,15783338,Williams,449,España,Hombre,32,0,155619.36,1,1,1,166692.03,0,0,1,GOLD,667
7907.0,15712960,Olisanugo,613,España,Hombre,37,3,171653.17,1,0,1,5353.12,0,0,4,DIAMOND,512
7908.0,15688157,Padovano,683,Alemania,Mujer,39,2,47685.47,2,1,1,86019.48,0,0,4,SILVER,649
7909.0,15579287,Rossi,581,Francia,Hombre,35,4,0.0,2,0,1,86383.82,0,0,5,PLATINUM,453
7910.0,15570931,Grant,620,Francia,Hombre,61,5,0.0,1,0,0,31641.52,1,1,3,GOLD,586
7911.0,15615177,Ebelegbulam,561,España,Hombre,28,6,123692.0,1,1,1,70548.96,0,0,4,GOLD,615
7912.0,15809906,Mitchell,558,Alemania,Hombre,26,1,148853.29,2,1,1,24411.02,0,0,5,SILVER,407
7913.0,15652169,Buckley,642,Francia,Hombre,35,2,133161.95,1,0,1,122254.86,0,0,3,GOLD,460
7914.0,15649450,Repina,805,Alemania,Hombre,24,6,143221.35,2,1,0,186035.72,0,0,5,DIAMOND,545
7916.0,15803538,Douglas,695,España,Hombre,56,1,0.0,3,1,0,187734.49,1,1,2,DIAMOND,231
7917.0,15610936,Becher,562,Francia,Hombre,33,6,0.0,2,1,0,111590.35,0,0,3,DIAMOND,933
7918.0,15590094,Nwachukwu,613,Alemania,Hombre,38,9,126265.88,2,0,0,15859.95,0,0,2,DIAMOND,571
7920.0,15634564,Aksyonov,593,España,Hombre,31,8,112713.34,1,1,1,176868.89,0,0,2,GOLD,710
7921.0,15684296,Artyomova,714,Francia,Hombre,34,5,141173.03,1,0,1,98896.06,0,0,5,SILVER,536
7923.0,15642099,Tsui,679,España,Hombre,39,6,0.0,2,1,0,12266.06,0,0,2,GOLD,702
7924.0,15773273,Runyon,730,España,Hombre,38,5,118866.36,1,1,1,163317.5,0,0,1,DIAMOND,308
7925.0,15613337,Gallo,833,Francia,Hombre,47,2,0.0,2,1,1,182247.77,0,0,5,SILVER,418
7929.0,15640789,Butler,711,Francia,Hombre,38,4,123345.85,1,1,0,141827.83,0,0,2,GOLD,572
7930.0,15598892,Bradshaw,828,Francia,Hombre,30,4,73070.18,2,0,0,161671.15,0,0,4,SILVER,534
7931.0,15606436,Bergamaschi,500,España,Hombre,38,7,0.0,2,0,0,192013.23,0,0,2,DIAMOND,870
7933.0,15812365,Greco,850,Francia,Hombre,40,8,102800.65,1,1,0,60811.56,0,0,3,DIAMOND,833
7934.0,15616088,Lucas,782,Francia,Mujer,70,7,97072.42,1,0,1,131177.22,0,0,3,GOLD,714
7938.0,15775886,Su,670,Francia,Hombre,36,3,0.0,1,1,0,140754.19,1,1,3,PLATINUM,534
7941.0,15628008,Monds,781,España,Mujer,29,6,98759.89,1,0,0,112202.64,0,0,2,GOLD,494
7943.0,15661409,Shen,542,Francia,Mujer,42,1,0.0,1,1,1,178256.58,1,1,2,GOLD,600
7945.0,15681476,Foveaux,520,Francia,Mujer,39,1,73493.17,1,0,1,109626.13,1,1,2,SILVER,721
7946.0,15654870,Longo,759,Francia,Mujer,45,8,0.0,2,1,1,99251.24,0,0,1,DIAMOND,292
7947.0,15790448,Calabresi,473,Francia,Mujer,35,6,69617.36,1,1,0,143345.69,0,0,1,PLATINUM,959
7948.0,15785326,Randall,639,España,Mujer,35,5,136526.26,2,1,0,59653.03,0,0,4,GOLD,616
7949.0,15592854,Garcia,705,Francia,Hombre,25,3,113736.27,1,0,1,196864.61,0,0,2,PLATINUM,645
7950.0,15617486,Sullivan,530,Francia,Hombre,52,1,106723.28,1,0,0,109960.4,1,1,3,PLATINUM,284
7951.0,15806796,Higgins,516,Alemania,Mujer,33,10,138847.9,1,1,1,127256.7,0,0,3,DIAMOND,465
7955.0,15626898,Teng,743,Francia,Hombre,30,7,77599.23,1,0,0,144407.1,0,0,5,GOLD,682
7956.0,15644297,Austin,732,Alemania,Hombre,38,5,178787.54,1,1,1,195760.53,0,0,3,DIAMOND,305
7959.0,15802483,Hancock,686,Francia,Hombre,34,6,146178.13,2,1,1,88837.11,0,0,2,SILVER,946
7961.0,15772479,Napolitano,673,Francia,Hombre,37,4,0.0,2,0,0,163563.07,0,0,3,DIAMOND,333
7964.0,15774316,Moretti,630,Francia,Hombre,37,6,0.0,2,1,1,82647.65,0,0,3,GOLD,970
7965.0,15695097,Chiedozie,564,Alemania,Mujer,30,0,100954.88,2,0,0,134175.15,0,0,1,PLATINUM,747
7966.0,15645404,Okwukwe,625,Francia,Mujer,51,4,124620.01,2,1,0,92243.94,1,1,4,DIAMOND,513
7969.0,15712068,Wan,592,España,Hombre,45,8,84692.5,1,0,1,67214.02,0,0,5,DIAMOND,551
7970.0,15652030,De Bernales,637,Alemania,Hombre,49,2,108204.52,1,1,0,169037.84,1,1,3,DIAMOND,675
7973.0,15806929,Ch'ien,751,Alemania,Hombre,36,5,73194.99,1,1,1,89222.66,0,0,3,PLATINUM,301
7974.0,15656005,Millar,592,Alemania,Hombre,31,7,124593.23,1,1,0,86079.67,0,0,2,DIAMOND,326
7975.0,15722632,Dickson,716,Alemania,Hombre,50,2,119655.77,1,1,1,12944.17,1,1,4,PLATINUM,496
7976.0,15794356,Toscani,641,Alemania,Hombre,42,3,121765.37,2,1,1,166516.84,0,0,5,SILVER,433
7977.0,15659656,Pan,849,Francia,Hombre,35,4,110837.73,1,0,0,126419.8,0,0,3,PLATINUM,599
7979.0,15709142,Sagese,608,Alemania,Mujer,30,2,91057.37,2,1,0,132973.17,0,0,4,GOLD,379
7982.0,15803032,Yen,599,Alemania,Hombre,38,9,89111.63,1,0,0,157239.6,0,0,3,SILVER,600
7983.0,15665129,Kapustin,545,Alemania,Hombre,33,1,132527.9,2,0,1,107429.71,0,0,5,SILVER,898
7984.0,15628272,Singh,774,Francia,Mujer,36,9,114997.42,1,1,0,75304.09,0,0,2,DIAMOND,244
7985.0,15678206,Yeh,464,Francia,Hombre,46,6,161798.53,1,1,0,182944.47,0,0,5,SILVER,343
7988.0,15793331,Blair,812,Francia,Hombre,32,5,133050.97,2,1,0,89385.92,0,0,2,SILVER,240
7990.0,15605827,Khan,645,Francia,Hombre,39,8,0.0,2,0,0,96864.36,0,0,5,SILVER,287
7992.0,15787710,Tikhonov,427,España,Mujer,39,9,0.0,2,1,0,28368.37,0,0,2,DIAMOND,489
7993.0,15614137,MacDonald,685,Francia,Mujer,40,7,0.0,2,1,0,103898.59,0,0,2,PLATINUM,858
7995.0,15713440,Barese,519,Alemania,Mujer,21,1,151701.45,3,1,1,170138.68,1,1,1,SILVER,623
7996.0,15803479,Winter-Irving,708,Francia,Mujer,67,1,0.0,2,0,1,3837.08,0,0,1,DIAMOND,652
7998.0,15601719,Fiorentino,465,Alemania,Hombre,24,6,156007.09,1,1,0,191368.37,0,0,4,DIAMOND,865
7999.0,15772482,Iloerika,829,Alemania,Hombre,28,3,132405.52,3,1,0,104889.2,1,1,1,PLATINUM,536
8005.0,15645815,Mills,615,Francia,Hombre,45,5,0.0,2,1,1,164886.64,0,0,4,DIAMOND,537
8006.0,15632848,Ferrari,634,Francia,Mujer,36,1,69518.95,1,1,0,116238.39,0,0,5,PLATINUM,541
8009.0,15587210,McCartney,591,Alemania,Mujer,44,10,113581.98,1,1,0,1985.41,0,0,5,GOLD,645
8012.0,15723437,Sal,701,Francia,Mujer,35,2,0.0,2,1,1,65765.22,0,0,5,PLATINUM,939
8013.0,15702715,Kao,747,Francia,Mujer,34,10,0.0,2,1,1,50759.8,0,0,3,GOLD,740
8014.0,15809872,Ikechukwu,650,Francia,Hombre,32,2,84906.45,1,1,0,163216.48,0,0,1,GOLD,902
8016.0,15778694,Sievier,638,Alemania,Mujer,26,1,105249.76,2,1,1,23491.09,0,0,4,SILVER,711
8017.0,15759555,Murphy,569,España,Hombre,41,2,0.0,2,1,0,134272.57,0,0,5,SILVER,991
8018.0,15631406,Munro,459,Alemania,Hombre,50,5,109387.9,1,1,0,155721.15,0,0,3,PLATINUM,894
8019.0,15616676,Donnelly,632,Alemania,Hombre,23,3,122478.51,1,1,0,147230.77,1,1,5,PLATINUM,390
8021.0,15669491,Cruz,850,Francia,Mujer,46,2,157866.77,1,1,1,18986.12,0,0,3,GOLD,482
8022.0,15697691,Sinclair,512,Francia,Mujer,41,6,0.0,1,1,1,100507.81,0,0,3,PLATINUM,920
8026.0,15571873,Sung,655,Francia,Hombre,24,9,107065.31,1,1,1,51959.82,0,0,5,GOLD,873
8029.0,15775124,Watterston,763,España,Hombre,37,8,0.0,2,1,1,933.38,0,0,1,DIAMOND,560
8030.0,15732113,Butters,671,España,Hombre,50,8,0.0,1,0,1,2560.11,0,0,1,GOLD,678
8031.0,15578141,Chien,592,España,Hombre,38,3,0.0,1,1,1,12905.89,1,1,1,PLATINUM,983
8034.0,15576526,Steele,850,España,Hombre,36,6,0.0,2,0,1,41291.05,0,0,2,SILVER,234
8035.0,15792489,Polyakova,622,España,Hombre,42,9,0.0,2,1,0,119127.06,0,0,5,SILVER,884
8038.0,15573045,Earl,547,Francia,Hombre,62,10,127738.75,2,1,1,85153.0,0,0,4,GOLD,666
8039.0,15756824,Giordano,613,Alemania,Mujer,50,5,101242.98,2,1,0,12493.61,0,0,4,PLATINUM,574
8040.0,15773520,Begg,672,Francia,Mujer,43,4,92599.55,2,1,1,167336.78,0,0,4,GOLD,274
8041.0,15627439,Pickering,624,España,Mujer,36,10,0.0,2,0,1,186180.42,0,0,5,GOLD,230
8043.0,15785352,Chang,606,Francia,Hombre,37,6,82373.94,1,0,0,172526.9,1,1,3,PLATINUM,632
8044.0,15616525,Sopuluchi,720,España,Hombre,31,4,141356.47,1,0,0,137985.69,0,0,2,SILVER,637
8048.0,15576111,Reagan,734,Alemania,Hombre,33,5,121898.58,1,1,0,61829.89,0,0,4,PLATINUM,659
8049.0,15595713,Heller,548,España,Hombre,33,6,0.0,1,1,1,31728.35,0,0,4,GOLD,855
8050.0,15808868,Nwokeocha,652,Francia,Mujer,31,3,103696.97,3,0,0,155221.05,1,1,4,SILVER,897
8052.0,15697801,Sokolova,605,Alemania,Mujer,56,1,74129.18,2,1,1,62199.78,1,1,1,PLATINUM,969
8053.0,15770121,Bancroft,623,Francia,Mujer,34,9,0.0,1,1,0,24255.21,0,0,1,DIAMOND,333
8055.0,15686236,Trevisani,525,Alemania,Mujer,47,1,118087.68,1,1,0,88120.78,1,1,3,DIAMOND,310
8056.0,15659807,Nwachinemelu,657,España,Hombre,41,8,109402.13,1,1,1,66463.62,0,0,4,GOLD,988
8057.0,15736078,Ting,730,Alemania,Mujer,33,7,130367.87,1,1,0,15142.1,1,1,2,GOLD,910
8058.0,15620836,Lo Duca,816,Alemania,Mujer,34,2,108410.87,2,1,0,102908.91,0,0,4,PLATINUM,555
8059.0,15698184,Marshall,484,Francia,Mujer,50,2,90408.16,2,0,0,48170.57,0,0,5,GOLD,959
8061.0,15776596,Ferri,730,España,Mujer,39,6,140094.59,1,1,0,172450.04,1,1,4,GOLD,408
8062.0,15814757,Carter,477,España,Hombre,31,9,0.0,2,0,1,184061.17,0,0,1,SILVER,295
8063.0,15812607,Wilson,663,Alemania,Mujer,46,6,95439.4,1,1,1,21038.58,1,1,4,DIAMOND,825
8065.0,15748882,Reid,714,España,Hombre,29,9,0.0,2,1,0,129192.55,0,0,3,DIAMOND,323
8066.0,15690829,Sandefur,430,Alemania,Hombre,49,3,137115.16,1,1,0,146516.86,1,1,1,GOLD,404
8068.0,15696834,Cone,530,Francia,Mujer,29,5,0.0,2,0,0,121451.21,0,0,4,GOLD,696
8070.0,15700654,Liardet,617,Alemania,Hombre,44,9,49157.09,2,1,0,53294.17,0,0,3,DIAMOND,635
8071.0,15583764,Wilkes,791,Alemania,Hombre,31,1,130240.33,1,0,0,96546.55,0,0,1,GOLD,608
8072.0,15688849,Martin,609,Francia,Hombre,48,1,108019.27,3,1,1,184524.65,1,1,5,PLATINUM,559
8073.0,15661473,Boni,780,Alemania,Hombre,51,4,126725.25,1,1,0,195259.31,1,1,3,DIAMOND,744
8074.0,15601030,Patel,777,Alemania,Mujer,34,5,96693.66,1,1,1,172618.52,0,0,2,SILVER,971
8078.0,15741693,Barnard,693,Francia,Hombre,40,4,130661.96,1,1,1,101918.96,0,0,3,SILVER,910
8080.0,15766552,Rossi,643,Francia,Hombre,37,6,0.0,2,0,0,142454.77,0,0,1,DIAMOND,604
8081.0,15668775,Pendred,757,Francia,Hombre,47,3,130747.1,1,1,0,143829.54,0,0,1,SILVER,303
8082.0,15757895,Martin,569,Alemania,Hombre,30,6,106629.49,1,0,1,44114.88,0,0,4,GOLD,644
8083.0,15774551,K?,772,España,Hombre,36,3,112029.83,1,1,1,186948.35,0,0,2,SILVER,776
8084.0,15684011,Miller,576,Alemania,Hombre,29,7,130575.26,1,0,1,173629.78,0,0,3,PLATINUM,233
8085.0,15736146,Afamefula,608,Alemania,Hombre,28,4,96679.71,1,1,1,49133.45,0,0,3,PLATINUM,988
8086.0,15656286,Sims,794,Francia,Hombre,33,0,0.0,2,0,0,178122.71,0,0,1,DIAMOND,755
8092.0,15715510,Eluemuno,768,Francia,Hombre,29,2,95984.69,2,1,1,73686.75,0,0,5,DIAMOND,631
8094.0,15779267,Onyemere,584,Francia,Hombre,47,5,0.0,2,1,0,89286.29,0,0,5,GOLD,343
8095.0,15597957,Rahman,614,España,Hombre,66,2,0.0,2,0,1,180082.7,0,0,5,SILVER,778
8097.0,15750772,Walker,671,Francia,Mujer,38,6,132129.72,1,0,1,76068.95,0,0,1,SILVER,593
8098.0,15706557,Ferguson,626,Francia,Mujer,52,0,0.0,2,1,0,32159.46,1,1,3,SILVER,959
8099.0,15594391,Samaniego,770,Francia,Mujer,68,2,183555.24,1,0,0,159557.28,1,1,5,PLATINUM,561
8100.0,15661656,Onwumelu,633,Francia,Hombre,38,2,91902.56,2,1,1,107673.35,0,0,5,GOLD,913
8102.0,15588955,Mazzi,581,Alemania,Mujer,43,5,93259.57,3,1,0,141035.65,1,1,5,DIAMOND,276
8103.0,15758252,Toscano,561,Alemania,Mujer,45,2,168085.38,2,0,1,115719.08,0,0,4,GOLD,998
8105.0,15805413,Chiang,769,Francia,Mujer,31,6,117852.26,2,1,0,147668.64,0,0,5,DIAMOND,533
8109.0,15655232,Noble,437,Alemania,Hombre,35,6,126803.34,2,1,1,161133.4,0,0,3,DIAMOND,628
8112.0,15670552,Peavy,560,Francia,Mujer,31,3,115141.18,1,1,0,39806.75,0,0,5,SILVER,558
8113.0,15623966,Yermakov,578,Francia,Mujer,35,2,0.0,2,0,1,26389.92,0,0,1,SILVER,579
8115.0,15607269,Costa,492,Alemania,Mujer,49,2,151249.45,2,1,1,167237.94,0,0,4,GOLD,543
8120.0,15586236,Banks,704,Francia,Hombre,31,5,132084.66,3,1,1,54474.48,1,1,4,DIAMOND,246
8122.0,15715988,Cockett,793,Francia,Hombre,35,2,0.0,2,1,1,79704.12,0,0,4,DIAMOND,347
8123.0,15603749,Galkina,564,Francia,Mujer,53,2,45472.28,1,1,1,41055.71,1,1,5,PLATINUM,286
8125.0,15733872,Marino,791,Alemania,Mujer,33,10,130229.71,2,0,0,54019.93,1,1,1,PLATINUM,414
8127.0,15602647,Cunningham,729,Alemania,Hombre,39,6,127415.85,1,1,1,184977.2,1,1,3,SILVER,902
8129.0,15682928,Chiazagomekpere,695,España,Hombre,39,4,65521.2,1,1,1,1243.97,0,0,5,PLATINUM,494
8130.0,15729246,Hardacre,847,España,Hombre,31,5,0.0,2,1,1,76326.67,0,0,4,SILVER,791
8131.0,15588928,Maslow,704,Francia,Hombre,47,5,0.0,2,1,1,145338.61,0,0,4,GOLD,308
8133.0,15607485,Wakelin,692,España,Mujer,29,4,0.0,2,0,0,138880.24,0,0,2,DIAMOND,983
8134.0,15656249,Esposito,720,Francia,Mujer,34,3,118307.57,2,1,1,136120.29,0,0,2,GOLD,410
8135.0,15761783,Shah,577,Francia,Hombre,41,6,0.0,1,1,1,167621.18,0,0,2,DIAMOND,545
8136.0,15716605,Chukwufumnanya,710,Alemania,Mujer,24,7,103099.17,2,1,0,173276.62,0,0,1,DIAMOND,621
8137.0,15757425,Fleming,716,Francia,Mujer,38,1,0.0,2,1,1,99661.46,0,0,2,DIAMOND,266
